order_id,order_date,customer_id,product_id,quantity,channel,discount_applied
ORD-51145,2024-01-18,CUST-1267,P-2046,3,Online,0.0
ORD-51146,2023-07-02,CUST-1078,P-2045,2,Mobile App,0.0
ORD-51147,2023-02-19,CUST-1939,P-2033,4,Online,0.22
ORD-51148,2023-11-27,CUST-1999,P-2036,2,Mobile App,0.0
ORD-51149,2023-10-30,CUST-1446,P-2005,2,In-Store,0.0
ORD-51150,2023-12-28,CUST-1151,P-2005,3,Mobile App,0.0
ORD-51151,2023-11-03,CUST-1502,P-2028,2,Mobile App,0.0
ORD-51152,2023-06-05,CUST-1338,P-2015,5,Mobile App,0.18
ORD-51153,2024-03-17,CUST-1006,P-2040,1,Online,0.0
ORD-51154,2023-09-29,CUST-1423,P-2047,2,Online,0.01
ORD-51155,2023-09-11,CUST-1746,P-2008,3,Mobile App,0.0
ORD-51156,2023-07-28,CUST-1390,P-2045,4,In-Store,0.0
ORD-51157,2023-08-09,CUST-1900,P-2017,4,In-Store,0.19
ORD-51158,06/23/23,CUST-1462,P-2049,1,Mobile App,0.0
ORD-51159,2023-07-11,CUST-1097,P-2011,-1,In-Store,0.0
ORD-51160,2024-02-14,CUST-1926,P-2037,5,Mobile App,0.0
ORD-51161,2023-04-04,CUST-1548,P-2014,3,In-Store,0.0
ORD-51162,2023-08-14,CUST-1723,P-2050,2,Mobile App,0.0
ORD-51163,2023-10-03,CUST-1909,P-2008,3,Mobile App,0.0
ORD-51164,2023-02-21,CUST-1509,P-2013,5,In-Store,0.16
ORD-51165,2023-07-19,CUST-1802,P-2029,1,Online,0.0
ORD-51166,2024-02-23,CUST-1502,P-2013,4,In-Store,0.27
ORD-51167,2023-12-29,CUST-1772,P-2038,1,Mobile App,0.0
ORD-51168,2023-12-26,CUST-1544,P-2034,4,Online,0.0
ORD-51169,2023-04-12,CUST-1299,P-2041,4,In-Store,0.0
ORD-51170,2023-10-15,CUST-1495,P-2040,4,Mobile App,0.0
ORD-51171,2023-09-28,CUST-1851,P-2003,2,Mobile App,0.0
ORD-51172,2023-11-25,CUST-1321,P-2048,1,Online,0.0
ORD-51173,2023-10-03,CUST-1053,P-2044,4,In-Store,0.0
ORD-51174,2023-01-23,CUST-1932,P-2014,1,In-Store,0.0
ORD-51175,04/15/23,CUST-1507,P-2014,5,Online,0.03
ORD-51176,2023-05-29,CUST-1004,P-2016,3,In-Store,0.12
ORD-51177,2023-03-21,CUST-1145,P-2039,2,Mobile App,0.0
ORD-51178,2024-03-18,CUST-1923,P-2041,3,In-Store,0.0
ORD-51179,2023-01-06,CUST-1425,P-2027,4,In-Store,0.0
ORD-51180,2023-01-06,CUST-1641,P-2045,4,Mobile App,0.0
ORD-51181,2023-11-23,CUST-1117,P-2008,2,In-Store,0.0
ORD-51182,2024-01-14,CUST-1262,P-2044,4,In-Store,0.0
ORD-51183,2023-03-03,CUST-1404,P-2013,1,Online,0.0
ORD-51184,2023-02-25,CUST-1114,P-2015,1,Online,0.0
ORD-51185,2023-11-12,CUST-1379,P-2029,2,Mobile App,0.06
ORD-51186,2023-04-18,CUST-1742,P-2021,1,In-Store,0.11
ORD-51187,2023-04-13,CUST-1923,P-2042,1,Online,0.0
ORD-51188,2023-11-18,CUST-1199,P-2022,4,Mobile App,0.0
ORD-51189,2023-10-13,CUST-1164,P-2010,5,In-Store,0.0
ORD-51190,2023-01-09,CUST-1633,P-2047,2,Online,0.0
ORD-51191,2023-01-04,CUST-1390,P-2001,5,Online,0.01
ORD-51192,2023-10-07,CUST-1075,P-2002,4,Mobile App,0.0
ORD-51193,2024-01-19,CUST-1243,P-2044,4,In-Store,0.0
ORD-51194,2023-03-20,CUST-1465,P-2035,3,In-Store,0.26
ORD-51195,2023-07-08,CUST-1757,P-2002,4,Mobile App,0.26
ORD-51196,2023-07-25,CUST-1128,P-2041,3,In-Store,0.13
ORD-51197,2023-07-18,CUST-1474,P-2024,3,Online,0.0
ORD-51198,2023-12-31,CUST-1195,P-2037,2,In-Store,0.16
ORD-51199,2024-01-27,CUST-1811,P-2027,3,Online,0.0
ORD-51200,2023-08-20,CUST-1307,P-2050,5,Online,0.0
ORD-51201,2023-09-22,CUST-1442,P-2012,4,Online,0.0
ORD-51202,2024-01-17,CUST-1696,P-2037,2,Online,0.0
ORD-51203,2023-08-28,CUST-1251,P-2048,2,Mobile App,0.0
ORD-51204,2023-11-18,CUST-1896,P-2003,-1,Online,0.0
ORD-51205,2023-02-16,CUST-1320,P-2023,2,Online,0.0
ORD-51206,2023-06-11,CUST-1597,P-2029,4,Mobile App,0.0
ORD-51207,2024-03-26,CUST-1155,P-2011,4,Mobile App,0.0
ORD-51208,2023-08-29,CUST-1716,P-2018,2,In-Store,0.0
ORD-51209,2023-01-21,CUST-1138,P-2025,-1,Mobile App,0.11
ORD-51210,08/14/23,CUST-1598,P-2037,2,Mobile App,0.0
ORD-51211,2023-06-23,CUST-1087,P-2024,1,Online,0.0
ORD-51212,2024-02-09,CUST-1983,P-2043,2,Online,0.0
ORD-51213,2024-02-14,CUST-1506,P-2002,5,In-Store,0.0
ORD-51214,2023-05-24,CUST-1532,P-2002,4,Mobile App,0.0
ORD-51215,2023-08-18,CUST-1443,P-2022,1,Mobile App,0.0
,2023-10-10,CUST-1032,P-2009,5,Online,0.11
ORD-51217,2023-01-19,CUST-1711,P-2044,3,In-Store,0.0
ORD-51218,2023-06-25,CUST-1135,P-2023,3,In-Store,0.03
ORD-51219,12/08/23,CUST-1935,P-2021,5,Online,0.0
ORD-51220,2023-04-01,CUST-1382,P-2005,2,Online,0.0
ORD-51221,2023-01-07,CUST-1754,P-2022,5,In-Store,0.0
ORD-51222,2023-06-19,CUST-1804,P-2043,1,Mobile App,0.06
ORD-51223,2024-01-03,CUST-1974,P-2006,1,Mobile App,0.0
ORD-51224,2023-06-14,CUST-1640,P-2034,2,Mobile App,0.14
ORD-51225,2024-01-10,CUST-1692,P-2038,1,Online,0.0
ORD-51226,2024-03-25,CUST-1555,P-2037,2,Online,0.23
ORD-51227,2023-04-27,CUST-1166,P-2026,5,Online,0.0
ORD-51228,2024-02-27,CUST-1353,P-2048,2,In-Store,0.0
ORD-51229,2023-03-24,CUST-1066,P-2004,1,In-Store,0.0
,2024-01-27,CUST-1920,P-2046,4,Mobile App,0.27
ORD-51231,2023-12-24,CUST-1697,P-2039,1,In-Store,0.14
ORD-51232,2023-09-13,CUST-1307,P-2049,4,Mobile App,0.0
ORD-51233,2023-12-20,CUST-1361,P-2027,4,In-Store,0.0
ORD-51234,2023-08-26,CUST-1463,P-2010,2,Online,0.11
ORD-51235,2024-03-21,CUST-1647,P-2010,4,Online,0.0
ORD-51236,2023-04-05,CUST-1222,P-2007,1,Online,0.0
ORD-51237,2023-03-23,CUST-1310,P-2036,3,In-Store,0.0
ORD-51238,2024-03-12,CUST-1163,P-2032,1,Mobile App,0.0
ORD-51239,2023-05-29,CUST-1144,P-2016,5,Online,0.19
ORD-51240,2023-06-23,CUST-1645,P-2020,5,In-Store,0.0
ORD-51241,2023-07-11,CUST-1826,P-2045,2,In-Store,0.0
ORD-51242,2023-05-07,CUST-1214,P-2021,2,In-Store,0.17
ORD-51243,2023-10-23,CUST-1812,P-2022,2,Mobile App,0.07
ORD-51244,2023-10-31,CUST-1624,P-2016,-1,Mobile App,0.12
ORD-51245,2023-03-17,CUST-1638,P-2021,1,Mobile App,0.0
ORD-51246,2023-08-19,CUST-1398,P-2050,2,Online,0.0
ORD-51247,2023-04-25,CUST-1648,P-2001,3,In-Store,0.15
ORD-51248,2023-06-10,CUST-1619,P-2035,2,Mobile App,0.0
ORD-51249,2023-06-01,CUST-1751,P-2004,2,In-Store,0.0
ORD-51250,2024-02-24,CUST-1873,P-2001,3,Mobile App,0.0
ORD-51251,2023-08-04,CUST-1080,P-2024,4,In-Store,0.0
ORD-51252,2023-11-01,CUST-1454,P-2049,3,Mobile App,0.0
ORD-51253,05/26/23,CUST-1166,P-2038,2,In-Store,0.0
ORD-51254,2023-07-08,CUST-1145,P-2021,4,In-Store,0.0
ORD-51255,2023-11-10,CUST-1856,P-2049,1,Online,0.02
ORD-51256,2024-01-03,CUST-1730,P-2009,4,Mobile App,0.0
ORD-51257,2024-01-01,CUST-1240,P-2006,3,Online,0.0
ORD-51258,2023-10-07,CUST-1063,P-2034,4,Online,0.13
ORD-51259,2023-03-01,CUST-1781,P-2017,2,Online,0.0
ORD-51260,2023-12-24,CUST-1230,P-2031,1,Online,0.0
,2023-06-15,CUST-1396,P-2049,4,Mobile App,0.12
ORD-51262,2023-02-04,CUST-1041,P-2013,5,In-Store,0.17
ORD-51263,2023-07-08,CUST-1521,P-2011,4,Mobile App,0.0
ORD-51264,2023-05-17,CUST-1569,P-2024,5,In-Store,0.0
ORD-51265,2023-06-17,CUST-1919,P-2017,4,Mobile App,0.2
ORD-51266,2024-01-30,CUST-1415,P-2014,2,Online,0.0
ORD-51267,2023-10-19,CUST-1753,P-2048,3,In-Store,0.0
ORD-51268,2023-01-28,CUST-1663,P-2041,2,Mobile App,0.0
ORD-51269,2023-01-07,CUST-1221,P-2012,3,In-Store,0.0
ORD-51270,2023-07-20,CUST-1616,P-2049,2,Mobile App,0.07
ORD-51271,2023-11-12,CUST-1109,P-2001,1,Online,0.0
ORD-51272,2023-07-15,CUST-1746,P-2037,2,In-Store,0.11
ORD-51273,2023-05-24,CUST-1427,P-2042,1,Online,0.0
ORD-51274,2024-02-14,CUST-1936,P-2014,1,Online,0.28
ORD-51275,2023-03-31,CUST-1014,P-2008,1,Mobile App,0.0
ORD-51276,2023-05-19,CUST-1023,P-2045,5,Online,0.0
ORD-51277,2023-07-13,CUST-1030,P-2003,4,Online,0.0
ORD-51278,2023-01-23,CUST-1672,P-2005,3,In-Store,0.0
ORD-51279,2023-05-20,CUST-1986,P-2013,2,Online,0.25
ORD-51280,2023-08-11,CUST-1572,P-2045,4,In-Store,0.0
ORD-51281,2023-11-03,CUST-1376,P-2030,4,Mobile App,0.0
ORD-51282,2023-03-16,CUST-1328,P-2048,3,In-Store,0.04
ORD-51283,2023-12-11,CUST-1769,P-2032,5,In-Store,0.1
ORD-51284,2023-07-03,CUST-1660,P-2030,4,Online,0.0
ORD-51285,2024-03-16,CUST-1640,P-2010,5,Mobile App,0.0
ORD-51286,2024-02-22,CUST-1811,P-2014,4,Mobile App,0.0
ORD-51287,2023-09-24,CUST-1106,P-2037,1,Mobile App,0.0
ORD-51288,2023-12-30,CUST-1806,P-2022,4,Mobile App,0.16
ORD-51289,2024-02-24,CUST-1402,P-2015,5,Online,0.0
ORD-51290,2023-11-26,CUST-1464,P-2010,2,Online,0.0
ORD-51291,2023-02-06,CUST-1711,P-2020,2,Mobile App,0.0
ORD-51292,2024-02-22,CUST-1195,P-2002,1,Mobile App,0.0
ORD-51293,2023-05-10,CUST-1463,P-2008,-1,Mobile App,0.0
ORD-51294,2023-07-18,CUST-1383,P-2014,3,Mobile App,0.0
ORD-51295,2023-12-14,CUST-1503,P-2003,4,In-Store,0.23
ORD-51296,2023-08-05,CUST-1705,P-2038,5,Online,0.0
ORD-51297,2023-09-07,CUST-1777,P-2006,4,Mobile App,0.0
ORD-51298,2023-02-18,CUST-1465,P-2025,3,In-Store,0.0
ORD-51299,2023-12-27,CUST-1875,P-2029,2,Mobile App,0.23
ORD-51300,2023-09-17,CUST-1455,P-2005,5,Mobile App,0.0
ORD-51301,2023-01-25,CUST-1259,P-2038,1,In-Store,0.01
ORD-51302,2023-11-04,CUST-1339,P-2028,1,In-Store,0.0
ORD-51303,2023-01-03,CUST-1396,P-2050,2,In-Store,0.18
ORD-51304,2023-09-10,CUST-1234,P-2046,4,Online,0.0
ORD-51305,2024-01-15,CUST-1969,P-2039,5,In-Store,0.0
ORD-51306,2023-09-26,CUST-1919,P-2045,3,In-Store,0.0
ORD-51307,2023-12-26,CUST-1432,P-2005,1,In-Store,0.0
ORD-51308,2023-05-05,CUST-1928,P-2009,1,Online,0.0
ORD-51309,2023-10-07,CUST-1382,P-2036,3,Mobile App,0.0
ORD-51310,2023-10-14,CUST-1040,P-2015,2,Online,0.0
ORD-51311,2023-09-19,CUST-1807,P-2001,1,In-Store,0.04
ORD-51312,2023-05-05,CUST-1881,P-2031,2,Online,0.0
ORD-51313,2023-10-11,CUST-1648,P-2041,5,Mobile App,0.0
ORD-51314,2024-01-25,CUST-1069,P-2031,5,Mobile App,0.25
ORD-51315,2023-07-05,CUST-1960,P-2015,3,In-Store,0.01
ORD-51316,2023-12-10,CUST-1743,P-2024,4,Online,0.0
ORD-51317,2024-02-09,CUST-1521,P-2027,2,Online,0.0
ORD-51318,2023-01-16,CUST-1427,P-2005,5,Mobile App,0.0
ORD-51319,2023-05-23,CUST-1402,P-2018,4,Mobile App,0.0
ORD-51320,2023-06-07,CUST-1875,P-2031,5,Mobile App,0.0
ORD-51321,2023-12-16,CUST-1619,P-2039,5,In-Store,0.0
ORD-51322,2023-11-12,CUST-1646,P-2005,3,Mobile App,0.0
ORD-51323,2023-06-10,CUST-1949,P-2021,2,In-Store,0.0
ORD-51324,2023-07-30,CUST-1285,P-2017,5,Online,0.21
ORD-51325,2023-04-08,CUST-1703,P-2044,3,In-Store,0.0
ORD-51326,2023-03-30,CUST-1120,P-2047,3,In-Store,0.0
ORD-51327,2023-11-28,CUST-1829,P-2032,3,Mobile App,0.0
ORD-51328,2023-06-24,CUST-1149,P-2017,5,Mobile App,0.0
ORD-51329,2023-04-07,CUST-1831,P-2017,4,In-Store,0.0
ORD-51330,2023-08-04,CUST-1203,P-2018,1,Online,0.0
ORD-51331,2023-07-18,CUST-1320,P-2008,2,Online,0.0
ORD-51332,2023-02-05,CUST-1284,P-2007,5,Mobile App,0.0
ORD-51333,2023-04-15,CUST-1040,P-2043,5,Mobile App,0.0
ORD-51334,2023-08-09,CUST-1246,P-2015,2,Mobile App,0.0
ORD-51335,2023-05-02,CUST-1155,P-2002,5,In-Store,0.0
ORD-51336,2023-11-12,CUST-1017,P-2011,1,In-Store,0.0
ORD-51337,2023-05-07,CUST-1865,P-2027,2,Online,0.0
ORD-51338,2023-01-02,CUST-1244,P-2043,3,In-Store,0.0
ORD-51339,2023-02-21,CUST-1867,P-2006,4,In-Store,0.23
ORD-51340,2023-01-12,CUST-1554,P-2049,3,Mobile App,0.0
ORD-51341,2023-01-11,CUST-1511,P-2033,5,Online,0.18
ORD-51342,2023-12-24,CUST-1699,P-2025,2,In-Store,0.0
ORD-51343,2024-01-02,CUST-1297,P-2015,4,Mobile App,0.0
ORD-51344,2023-12-24,CUST-1066,P-2029,1,In-Store,0.0
ORD-51345,2023-08-17,CUST-1931,P-2028,1,In-Store,0.0
ORD-51346,2023-03-28,CUST-1224,P-2038,5,In-Store,0.0
ORD-51347,2024-01-25,CUST-1234,P-2006,2,Online,0.0
ORD-51348,2023-05-11,CUST-1463,P-2010,3,Online,0.0
ORD-51349,2023-06-09,CUST-1170,P-2034,1,Mobile App,0.26
ORD-51350,2024-03-19,CUST-1964,P-2048,2,Online,0.0
ORD-51351,2024-02-18,CUST-1984,P-2013,5,Online,0.0
ORD-51352,2024-02-03,CUST-1473,P-2036,3,Online,0.1
ORD-51353,2023-03-29,CUST-1784,P-2018,5,In-Store,0.0
ORD-51354,2023-01-25,CUST-1480,P-2010,2,In-Store,0.0
ORD-51355,2023-08-21,CUST-1179,P-2046,1,Online,0.0
ORD-51356,2023-07-13,CUST-1139,P-2001,3,In-Store,0.0
ORD-51357,2024-01-07,CUST-1413,P-2034,4,Mobile App,0.0
ORD-51358,2024-03-04,CUST-1767,P-2026,3,In-Store,0.0
ORD-51359,2023-01-19,CUST-1211,P-2005,5,In-Store,0.0
ORD-51360,2023-06-03,CUST-1382,P-2002,3,Mobile App,0.13
ORD-51361,2023-10-30,CUST-1809,P-2049,2,Online,0.27
ORD-51362,2023-05-10,CUST-1498,P-2026,4,Online,0.0
ORD-51363,2023-01-27,CUST-1251,P-2010,1,In-Store,0.26
ORD-51364,2023-02-09,CUST-1612,P-2019,3,In-Store,0.0
ORD-51365,2023-06-19,CUST-1198,P-2020,5,Mobile App,0.0
ORD-51366,2023-01-31,CUST-1025,P-2033,2,In-Store,0.14
ORD-51367,2023-11-15,CUST-1334,P-2019,3,In-Store,0.13
ORD-51368,2023-09-21,CUST-1037,P-2043,5,Online,0.11
ORD-51369,2023-12-05,CUST-1731,P-2029,3,Mobile App,0.0
ORD-51370,2023-07-21,CUST-1225,P-2003,1,Mobile App,0.0
ORD-51371,2024-02-14,CUST-1845,P-2010,4,Online,0.05
ORD-51372,2023-01-20,CUST-1271,P-2047,4,Online,0.15
ORD-51373,2023-02-10,CUST-1685,P-2030,3,In-Store,0.0
ORD-51374,2023-10-08,CUST-1910,P-2048,3,Mobile App,0.18
ORD-51375,12/16/23,CUST-1285,P-2039,2,In-Store,0.09
ORD-51376,2024-01-06,CUST-1414,P-2004,5,Online,0.0
ORD-51377,2024-03-08,CUST-1802,P-2015,2,Mobile App,0.0
ORD-51378,2023-07-31,CUST-1760,P-2026,4,Mobile App,0.0
ORD-51379,2023-12-06,CUST-1067,P-2050,3,In-Store,0.0
ORD-51380,2023-08-31,CUST-1031,P-2022,3,In-Store,0.12
ORD-51381,2023-04-20,CUST-1415,P-2028,2,Online,0.0
ORD-51382,2023-10-31,CUST-1385,P-2006,-1,Mobile App,0.0
ORD-51383,02/17/23,CUST-1956,P-2045,2,Online,0.0
ORD-51384,2024-03-07,CUST-1375,P-2044,3,In-Store,0.0
ORD-51385,2023-01-20,CUST-1596,P-2006,1,Online,0.25
ORD-51386,2023-09-09,CUST-1110,P-2018,5,Mobile App,0.0
ORD-51387,2023-02-03,CUST-1473,P-2039,3,In-Store,0.0
ORD-51388,2023-12-19,CUST-1290,P-2003,4,In-Store,0.0
ORD-51389,2023-09-18,CUST-1313,P-2019,4,In-Store,0.0
ORD-51390,2023-04-18,CUST-1246,P-2030,2,Online,0.0
ORD-51391,2023-08-18,CUST-1129,P-2010,1,Online,0.13
ORD-51392,2023-03-04,CUST-1952,P-2042,5,In-Store,0.0
ORD-51393,2023-07-06,CUST-1160,P-2026,2,In-Store,0.0
ORD-51394,2024-02-21,CUST-1509,P-2030,4,In-Store,0.21
ORD-51395,2023-12-04,CUST-1322,P-2049,5,Online,0.12
ORD-51396,2023-09-07,CUST-1896,P-2022,2,In-Store,0.27
ORD-51397,2024-01-05,CUST-1184,P-2027,1,Mobile App,0.0
ORD-51398,2023-01-02,CUST-1107,P-2031,5,Mobile App,0.08
ORD-51399,2023-07-20,CUST-1910,P-2034,5,Mobile App,0.14
ORD-51400,2024-01-04,CUST-1605,P-2036,3,In-Store,0.0
ORD-51401,2023-10-29,CUST-1642,P-2005,4,Mobile App,0.0
ORD-51402,2023-06-11,CUST-1854,P-2038,2,Online,0.2
,2023-10-24,CUST-1260,P-2026,3,In-Store,0.0
ORD-51404,2023-01-02,CUST-1440,P-2004,1,Mobile App,0.0
ORD-51405,2024-03-20,CUST-1975,P-2047,3,Mobile App,0.0
ORD-51406,2023-12-05,CUST-1565,P-2019,1,Mobile App,0.0
ORD-51407,2023-10-07,CUST-1671,P-2013,1,In-Store,0.0
ORD-51408,2023-03-08,CUST-1953,P-2048,3,Online,0.06
ORD-51409,2023-03-25,CUST-1370,P-2007,3,Online,0.0
ORD-51410,2023-03-21,CUST-1894,P-2008,1,In-Store,0.03
ORD-51411,2023-08-20,CUST-1345,P-2008,5,Online,0.0
ORD-51412,2023-11-11,CUST-1284,P-2006,3,Online,0.0
ORD-51413,2023-05-09,CUST-1742,P-2002,5,Online,0.0
ORD-51414,2023-06-25,CUST-1164,P-2034,5,In-Store,0.0
ORD-51415,2024-03-12,CUST-1398,P-2049,4,Online,0.0
ORD-51416,2023-11-14,CUST-1652,P-2031,5,Online,0.28
ORD-51417,2024-02-04,CUST-1506,P-2036,4,Online,0.0
,2023-04-07,CUST-1003,P-2037,3,In-Store,0.0
ORD-51419,2024-03-04,CUST-1007,P-2021,4,Mobile App,0.18
ORD-51420,2023-08-31,CUST-1506,P-2036,5,Online,0.19
ORD-51421,2023-05-06,CUST-1319,P-2035,4,In-Store,0.0
ORD-51422,2023-03-12,CUST-1712,P-2017,4,Online,0.11
ORD-51423,09/13/23,CUST-1315,P-2048,3,Online,0.26
ORD-51424,2023-09-26,CUST-1617,P-2039,1,In-Store,0.0
ORD-51425,2023-03-05,CUST-1187,P-2037,2,In-Store,0.17
ORD-51426,2023-10-05,CUST-1934,P-2006,5,Mobile App,0.0
ORD-51427,2023-02-21,CUST-1916,P-2026,1,In-Store,0.0
ORD-51428,2023-01-27,CUST-1140,P-2005,1,In-Store,0.0
ORD-51429,2024-02-19,CUST-1369,P-2026,5,Online,0.0
ORD-51430,2023-03-28,CUST-1189,P-2042,5,In-Store,0.0
ORD-51431,2023-12-29,CUST-1129,P-2011,5,In-Store,0.0
ORD-51432,2024-01-09,CUST-1794,P-2013,4,Mobile App,0.0
ORD-51433,2024-02-27,CUST-1540,P-2019,3,Mobile App,0.0
ORD-51434,2023-05-08,CUST-1631,P-2008,-1,Online,0.0
ORD-51435,2023-04-08,CUST-1764,P-2017,2,Mobile App,0.0
ORD-51436,2023-12-31,CUST-1041,P-2015,2,Online,0.08
ORD-51437,2023-02-27,CUST-1588,P-2001,-1,Online,0.0
ORD-51438,2023-08-17,CUST-1147,P-2010,1,Mobile App,0.0
ORD-51439,2023-05-21,CUST-1454,P-2043,2,Online,0.26
ORD-51440,2023-12-06,CUST-1248,P-2032,4,In-Store,0.0
ORD-51441,2023-02-01,CUST-1800,P-2004,4,In-Store,0.0
ORD-51442,2023-05-24,CUST-1181,P-2028,1,In-Store,0.0
ORD-51443,2023-11-26,CUST-1229,P-2029,2,In-Store,0.0
,2023-09-03,CUST-1225,P-2029,2,Online,0.17
ORD-51445,2023-11-25,CUST-1956,P-2010,1,Online,0.0
ORD-51446,2023-12-04,CUST-1528,P-2020,4,Online,0.08
ORD-51447,2023-05-06,CUST-1775,P-2043,5,Online,0.0
ORD-51448,2023-09-28,CUST-1003,P-2010,1,Mobile App,0.0
ORD-51449,2023-09-04,CUST-1198,P-2012,1,Mobile App,0.18
ORD-51450,2023-11-18,CUST-1411,P-2043,5,Mobile App,0.0
ORD-51451,2023-05-06,CUST-1332,P-2003,3,In-Store,0.0
ORD-51452,2023-10-15,CUST-1016,P-2045,1,Online,0.0
ORD-51453,2023-07-31,CUST-1547,P-2048,1,Mobile App,0.0
ORD-51454,2024-01-13,CUST-1219,P-2014,3,In-Store,0.0
ORD-51455,2023-05-24,CUST-1658,P-2038,4,Mobile App,0.0
ORD-51456,2024-02-17,CUST-1256,P-2039,5,In-Store,0.0
ORD-51457,2023-10-05,CUST-1171,P-2043,1,In-Store,0.03
ORD-51458,2023-09-15,CUST-1596,P-2015,5,In-Store,0.17
ORD-51459,2023-03-26,CUST-1027,P-2048,1,Online,0.0
ORD-51460,2023-03-22,CUST-1239,P-2048,1,Online,0.0
ORD-51461,2023-02-01,CUST-1677,P-2029,2,Mobile App,0.0
ORD-51462,2023-11-18,CUST-1774,P-2049,3,Online,0.0
ORD-51463,2023-01-04,CUST-1175,P-2024,1,Online,0.0
ORD-51464,2023-03-22,CUST-1216,P-2005,2,Online,0.0
ORD-51465,2023-09-24,CUST-1730,P-2036,5,Mobile App,0.27
ORD-51466,2023-03-22,CUST-1848,P-2039,5,Online,0.0
ORD-51467,2024-02-11,CUST-1455,P-2018,3,Online,0.0
ORD-51468,2023-06-01,CUST-1384,P-2050,5,Mobile App,0.0
ORD-51469,2023-01-28,CUST-1235,P-2048,5,Mobile App,0.0
ORD-51470,2024-01-13,CUST-1836,P-2009,1,Online,0.0
ORD-51471,2023-01-26,CUST-1520,P-2039,5,In-Store,0.0
ORD-51472,2023-02-17,CUST-1265,P-2017,3,In-Store,0.06
ORD-51473,2024-02-16,CUST-1808,P-2015,1,Mobile App,0.0
ORD-51474,2023-02-11,CUST-1755,P-2049,3,In-Store,0.0
ORD-51475,2024-01-27,CUST-1011,P-2050,1,Mobile App,0.0
ORD-51476,2023-06-15,CUST-1168,P-2049,5,Online,0.0
ORD-51477,2023-10-03,CUST-1663,P-2024,1,Mobile App,0.0
ORD-51478,2023-06-30,CUST-1320,P-2025,1,In-Store,0.0
ORD-51479,2023-02-13,CUST-1558,P-2010,5,Mobile App,0.02
ORD-51480,2023-03-31,CUST-1844,P-2049,3,In-Store,0.0
ORD-51481,08/11/23,CUST-1478,P-2002,1,Online,0.0
ORD-51482,2023-11-22,CUST-1349,P-2006,3,In-Store,0.0
ORD-51483,2023-05-01,CUST-1422,P-2010,3,Online,0.0
ORD-51484,2024-02-25,CUST-1174,P-2037,4,In-Store,0.0
ORD-51485,2023-04-17,CUST-1246,P-2027,5,Online,0.23
ORD-51486,2024-03-14,CUST-1946,P-2034,2,Online,0.08
ORD-51487,2023-09-28,CUST-1127,P-2036,5,Mobile App,0.0
ORD-51488,2023-08-31,CUST-1510,P-2016,5,Mobile App,0.0
ORD-51489,2023-05-18,CUST-1248,P-2010,1,Mobile App,0.0
ORD-51490,2023-10-20,CUST-1660,P-2043,3,In-Store,0.04
ORD-51491,2024-01-05,CUST-1742,P-2034,4,Online,0.0
ORD-51492,2023-01-21,CUST-1841,P-2025,3,In-Store,0.26
ORD-51493,2023-01-22,CUST-1191,P-2026,2,Online,0.0
ORD-51494,2024-03-19,CUST-1933,P-2047,1,In-Store,0.15
ORD-51495,2024-02-22,CUST-1543,P-2033,1,Mobile App,0.0
ORD-51496,2023-09-23,CUST-1182,P-2018,3,Mobile App,0.0
ORD-51497,2023-12-19,CUST-1348,P-2003,3,Online,0.0
ORD-51498,2023-04-21,CUST-1213,P-2049,3,Mobile App,0.0
ORD-51499,2024-01-08,CUST-1227,P-2010,1,In-Store,0.24
ORD-51500,2023-10-06,CUST-1049,P-2039,2,In-Store,0.0
ORD-51501,2023-07-27,CUST-1659,P-2021,2,Online,0.28
ORD-51502,2023-11-10,CUST-1779,P-2033,4,In-Store,0.26
ORD-51503,02/03/24,CUST-1565,P-2047,5,Online,0.01
ORD-51504,2023-02-24,CUST-1342,P-2050,4,Online,0.0
ORD-51505,2023-07-13,CUST-1341,P-2031,4,Online,0.27
ORD-51506,2023-01-02,CUST-1903,P-2040,2,Online,0.0
ORD-51507,2023-11-06,CUST-1072,P-2008,5,In-Store,0.0
ORD-51508,2023-07-23,CUST-1542,P-2031,3,In-Store,0.0
ORD-51509,2024-02-22,CUST-1740,P-2011,2,In-Store,0.0
ORD-51510,2023-06-22,CUST-1428,P-2005,1,Mobile App,0.0
ORD-51511,2023-09-24,CUST-1548,P-2027,1,In-Store,0.0
ORD-51512,2023-07-22,CUST-1438,P-2028,1,In-Store,0.01
ORD-51513,2023-01-22,CUST-1966,P-2013,1,Mobile App,0.0
ORD-51514,2024-03-22,CUST-1781,P-2002,4,Mobile App,0.0
ORD-51515,2023-03-31,CUST-1786,P-2014,3,Mobile App,0.0
ORD-51516,2023-08-12,CUST-1585,P-2007,4,Mobile App,0.19
ORD-51517,2023-09-26,CUST-1851,P-2017,3,Mobile App,0.0
ORD-51518,2023-09-28,CUST-1458,P-2050,2,Mobile App,0.16
ORD-51519,2023-07-28,CUST-1047,P-2014,2,Online,0.0
ORD-51520,2023-08-20,CUST-1707,P-2045,1,Mobile App,0.0
ORD-51521,2023-02-03,CUST-1822,P-2019,3,In-Store,0.17
ORD-51522,2023-03-26,CUST-1412,P-2049,5,Mobile App,0.0
ORD-51523,2023-07-12,CUST-1890,P-2050,3,Mobile App,0.2
ORD-51524,2024-03-13,CUST-1467,P-2006,5,In-Store,0.0
ORD-51525,2023-10-19,CUST-1254,P-2010,3,In-Store,0.0
